source,target,attributes
IRC_54,IRC,{'type': 'BELONGS_TO'}
IRC_54,labour_court,{'type': 'DEFINES'}
IRC_55,IRC,{'type': 'BELONGS_TO'}
IRC_56,IRC,{'type': 'BELONGS_TO'}
IRC_56,wages,{'type': 'DEFINES'}
IRC_57,IRC,{'type': 'BELONGS_TO'}
IRC_58,IRC,{'type': 'BELONGS_TO'}
IRC_59,IRC,{'type': 'BELONGS_TO'}
IRC_60,IRC,{'type': 'BELONGS_TO'}
IRC_61,IRC,{'type': 'BELONGS_TO'}
IRC_62,IRC,{'type': 'BELONGS_TO'}
IRC_63,IRC,{'type': 'BELONGS_TO'}
IRC_64,IRC,{'type': 'BELONGS_TO'}
IRC_64,retrenchment,{'type': 'DEFINES'}
IRC_65,IRC,{'type': 'BELONGS_TO'}
IRC_66,IRC,{'type': 'BELONGS_TO'}
IRC_67,IRC,{'type': 'BELONGS_TO'}
IRC_68,IRC,{'type': 'BELONGS_TO'}
IRC_69,IRC,{'type': 'BELONGS_TO'}
IRC_70,IRC,{'type': 'BELONGS_TO'}
IRC_70,retrenchment,{'type': 'DEFINES'}
IRC_71,IRC,{'type': 'BELONGS_TO'}
IRC_71,retrenchment,{'type': 'DEFINES'}
IRC_72,IRC,{'type': 'BELONGS_TO'}
IRC_73,IRC,{'type': 'BELONGS_TO'}
IRC_74,IRC,{'type': 'BELONGS_TO'}
IRC_75,IRC,{'type': 'BELONGS_TO'}
IRC_76,IRC,{'type': 'BELONGS_TO'}
IRC_76,retrenchment,{'type': 'DEFINES'}
IRC_77,IRC,{'type': 'BELONGS_TO'}
IRC_78,IRC,{'type': 'BELONGS_TO'}
IRC_79,IRC,{'type': 'BELONGS_TO'}
IRC_79,retrenchment,{'type': 'DEFINES'}
IRC_80,IRC,{'type': 'BELONGS_TO'}
IRC_81,IRC,{'type': 'BELONGS_TO'}
IRC_82,IRC,{'type': 'BELONGS_TO'}
IRC_83,IRC,{'type': 'BELONGS_TO'}
IRC_84,IRC,{'type': 'BELONGS_TO'}
IRC_85,IRC,{'type': 'BELONGS_TO'}
IRC_86,IRC,{'type': 'BELONGS_TO'}
IRC_87,IRC,{'type': 'BELONGS_TO'}
IRC_88,IRC,{'type': 'BELONGS_TO'}
IRC_89,IRC,{'type': 'BELONGS_TO'}
IRC_90,IRC,{'type': 'BELONGS_TO'}
IRC_91,IRC,{'type': 'BELONGS_TO'}
IRC_92,IRC,{'type': 'BELONGS_TO'}
IRC_93,IRC,{'type': 'BELONGS_TO'}
IRC_94,IRC,{'type': 'BELONGS_TO'}
IRC_95,IRC,{'type': 'BELONGS_TO'}
IRC_96,IRC,{'type': 'BELONGS_TO'}
IRC_97,IRC,{'type': 'BELONGS_TO'}
IRC_98,IRC,{'type': 'BELONGS_TO'}
IRC_99,IRC,{'type': 'BELONGS_TO'}
IRC_100,IRC,{'type': 'BELONGS_TO'}
IRC_101,IRC,{'type': 'BELONGS_TO'}
IRC_102,IRC,{'type': 'BELONGS_TO'}
IRC_103,IRC,{'type': 'BELONGS_TO'}
IRC_104,IRC,{'type': 'BELONGS_TO'}
BOCW_1,BOCW,{'type': 'BELONGS_TO'}
BOCW_2,BOCW,{'type': 'BELONGS_TO'}
BOCW_3,BOCW,{'type': 'BELONGS_TO'}
BOCW_4,BOCW,{'type': 'BELONGS_TO'}
BOCW_5,BOCW,{'type': 'BELONGS_TO'}
BOCW_6,BOCW,{'type': 'BELONGS_TO'}
BOCW_7,BOCW,{'type': 'BELONGS_TO'}
BOCW_8,BOCW,{'type': 'BELONGS_TO'}
BOCW_9,BOCW,{'type': 'BELONGS_TO'}
BOCW_10,BOCW,{'type': 'BELONGS_TO'}
BOCW_11,BOCW,{'type': 'BELONGS_TO'}
BOCW_12,BOCW,{'type': 'BELONGS_TO'}
BOCW_13,BOCW,{'type': 'BELONGS_TO'}
BOCW_14,BOCW,{'type': 'BELONGS_TO'}
BOCW_15,BOCW,{'type': 'BELONGS_TO'}
WAGE_C_1,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_2,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_3,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_4,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_4,wages,{'type': 'DEFINES'}
WAGE_C_5,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_5,wages,{'type': 'DEFINES'}
WAGE_C_6,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_6,wages,{'type': 'DEFINES'}
WAGE_C_7,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_7,wages,{'type': 'DEFINES'}
WAGE_C_8,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_8,wages,{'type': 'DEFINES'}
WAGE_C_9,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_10,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_10,wages,{'type': 'DEFINES'}
WAGE_C_11,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_11,wages,{'type': 'DEFINES'}
WAGE_C_12,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_12,wages,{'type': 'DEFINES'}
WAGE_C_13,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_14,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_14,overtime,{'type': 'DEFINES'}
WAGE_C_14,wages,{'type': 'DEFINES'}
WAGE_C_15,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_15,wages,{'type': 'DEFINES'}
WAGE_C_16,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_17,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_17,wages,{'type': 'DEFINES'}
WAGE_C_18,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_18,wages,{'type': 'DEFINES'}
WAGE_C_19,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_20,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_21,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_22,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_23,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_24,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_25,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_26,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_27,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_28,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_29,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_30,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_31,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_32,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_33,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_34,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_35,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_36,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_37,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_38,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_39,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_40,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_41,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_42,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_43,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_44,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_45,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_46,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_47,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_48,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_49,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_50,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_51,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_52,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_53,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_54,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_55,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_56,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_57,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_58,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_59,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_60,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_61,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_62,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_63,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_64,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_65,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_66,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_67,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_68,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_69,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_69,wages,{'type': 'DEFINES'}
WAGE_C_2018,WAGE_C,{'type': 'BELONGS_TO'}
WAGE_C_2018,wages,{'type': 'DEFINES'}
ID_CENTRAL_5,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_3,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_10,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_10,labour_court,{'type': 'DEFINES'}
ID_CENTRAL_12,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_14,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_113,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_20,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_26,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_27,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_29,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_29,labour_court,{'type': 'DEFINES'}
ID_CENTRAL_33,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_36,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_3N,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_40,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_43,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_46,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_50,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_1153,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_54,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_4,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_99,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_99,labour_court,{'type': 'DEFINES'}
ID_CENTRAL_63,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_60,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_66,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_67,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_74,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_76,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_73,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_15,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_17,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_2,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_6,ID_CENTRAL,{'type': 'BELONGS_TO'}
ID_CENTRAL_13,ID_CENTRAL,{'type': 'BELONGS_TO'}
BONUS_RULES_1,BONUS_RULES,{'type': 'BELONGS_TO'}
BONUS_RULES_2,BONUS_RULES,{'type': 'BELONGS_TO'}
BONUS_RULES_3,BONUS_RULES,{'type': 'BELONGS_TO'}
BONUS_RULES_4,BONUS_RULES,{'type': 'BELONGS_TO'}
BONUS_RULES_4,wages,{'type': 'DEFINES'}
BONUS_RULES_5,BONUS_RULES,{'type': 'BELONGS_TO'}
EC_RULES_1,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_2,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_3,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_3,wages,{'type': 'DEFINES'}
EC_RULES_5,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_6,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_7,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_8,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_9,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_10,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_11,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_12,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_13,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_14,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_15,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_15,leave,{'type': 'DEFINES'}
EC_RULES_16,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_17,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_19,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_20,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_21,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_22,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_23,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_4,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_24,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_25,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_26,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_27,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_28,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_29,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_30,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_31,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_32,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_33,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_34,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_35,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_35,working_hours,{'type': 'DEFINES'}
EC_RULES_36,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_37,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_38,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_39,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_40,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_41,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_42,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_44,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_45,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_46,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_47,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_49,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_50,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_51,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_52,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_53,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_54,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_55,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_55,wages,{'type': 'DEFINES'}
EC_RULES_56,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_57,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_58,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_59,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_60,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_61,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_62,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_62,wages,{'type': 'DEFINES'}
EC_RULES_63,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_63,wages,{'type': 'DEFINES'}
EC_RULES_64,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_65,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_66,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_67,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_68,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_68,wages,{'type': 'DEFINES'}
EC_RULES_69,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_69,wages,{'type': 'DEFINES'}
EC_RULES_70,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_70,wages,{'type': 'DEFINES'}
EC_RULES_71,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_72,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_73,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_74,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_75,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_76,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_18,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_18,dispute_resolution,{'type': 'DEFINES'}
EC_RULES_43,EC_RULES,{'type': 'BELONGS_TO'}
EC_RULES_48,EC_RULES,{'type': 'BELONGS_TO'}
EPF_AT_9,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_1,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_1,labour_court,{'type': 'DEFINES'}
EPF_AT_2,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_2,provident_fund,{'type': 'DEFINES'}
EPF_AT_2,labour_court,{'type': 'DEFINES'}
EPF_AT_3,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_3,labour_court,{'type': 'DEFINES'}
EPF_AT_4,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_4,labour_court,{'type': 'DEFINES'}
EPF_AT_5,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_5,labour_court,{'type': 'DEFINES'}
EPF_AT_6,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_6,labour_court,{'type': 'DEFINES'}
EPF_AT_7,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_7,labour_court,{'type': 'DEFINES'}
EPF_AT_8,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_10,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_11,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_11,labour_court,{'type': 'DEFINES'}
EPF_AT_12,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_12,labour_court,{'type': 'DEFINES'}
EPF_AT_13,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_13,labour_court,{'type': 'DEFINES'}
EPF_AT_14,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_14,labour_court,{'type': 'DEFINES'}
EPF_AT_15,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_15,labour_court,{'type': 'DEFINES'}
EPF_AT_16,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_16,labour_court,{'type': 'DEFINES'}
EPF_AT_17,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_17,labour_court,{'type': 'DEFINES'}
EPF_AT_18,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_18,labour_court,{'type': 'DEFINES'}
EPF_AT_19,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_19,labour_court,{'type': 'DEFINES'}
EPF_AT_20,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_21,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_21,labour_court,{'type': 'DEFINES'}
EPF_AT_22,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_22,working_hours,{'type': 'DEFINES'}
EPF_AT_22,labour_court,{'type': 'DEFINES'}
EPF_AT_23,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_23,labour_court,{'type': 'DEFINES'}
EPF_AT_24,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_24,labour_court,{'type': 'DEFINES'}
EPF_AT_25,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_25,leave,{'type': 'DEFINES'}
EPF_AT_25,labour_court,{'type': 'DEFINES'}
EPF_AT_26,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_26,labour_court,{'type': 'DEFINES'}
EPF_AT_27,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_27,labour_court,{'type': 'DEFINES'}
EPF_AT_28,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_28,labour_court,{'type': 'DEFINES'}
EPF_AT_29,EPF_AT,{'type': 'BELONGS_TO'}
EPF_AT_29,labour_court,{'type': 'DEFINES'}
ICA_17,Indian Contract Act 1872,{'type': 'BELONGS_TO'}
ICA_27,Indian Contract Act 1872,{'type': 'BELONGS_TO'}
ICA_27,non_compete,{'type': 'DEFINES'}
ICA_27,PROC_EMPLOYMENT_BOND,{'type': 'LEADS_TO'}
ICA_27,SRA_41,"{'type': 'CROSS_REF', 'note': 'Restraint of trade void — injunction also not grantable'}"
ICA_73,Indian Contract Act 1872,{'type': 'BELONGS_TO'}
ICA_73,wages,{'type': 'DEFINES'}
ICA_73,employment_bond,{'type': 'DEFINES'}
ICA_74,Indian Contract Act 1872,{'type': 'BELONGS_TO'}
ICA_74,employment_bond,{'type': 'DEFINES'}
ICA_74,PROC_EMPLOYMENT_BOND,{'type': 'LEADS_TO'}
ICA_74,SRA_14,"{'type': 'CROSS_REF', 'note': 'Penalty clause unenforceable; personal service unenforceable'}"
ICA_75,Indian Contract Act 1872,{'type': 'BELONGS_TO'}
SRA_1,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_2,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_3,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_4,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_5,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_6,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_7,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_8,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_9,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_10,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_11,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_12,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_13,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_14,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_14,employment_bond,{'type': 'DEFINES'}
SRA_14,PROC_EMPLOYMENT_BOND,{'type': 'LEADS_TO'}
SRA_14A,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_15,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_16,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_16,employment_bond,{'type': 'DEFINES'}
SRA_17,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_18,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_19,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_20,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_20A,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_20B,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_20C,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_21,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_22,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_23,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_24,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_25,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_26,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_27,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_28,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_29,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_30,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_31,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_32,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_33,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_34,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_35,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_36,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_37,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_38,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_39,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_40,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_41,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_41,employment_bond,{'type': 'DEFINES'}
SRA_41,non_compete,{'type': 'DEFINES'}
SRA_41,PROC_EMPLOYMENT_BOND,{'type': 'LEADS_TO'}
SRA_42,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_43,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
SRA_44,Specific Relief Act 1963,{'type': 'BELONGS_TO'}
IEA_1,IEA,{'type': 'BELONGS_TO'}
IEA_2,IEA,{'type': 'BELONGS_TO'}
IEA_3,IEA,{'type': 'BELONGS_TO'}
IEA_4,IEA,{'type': 'BELONGS_TO'}
IEA_5,IEA,{'type': 'BELONGS_TO'}
IEA_6,IEA,{'type': 'BELONGS_TO'}
IEA_7,IEA,{'type': 'BELONGS_TO'}
IEA_8,IEA,{'type': 'BELONGS_TO'}
IEA_9,IEA,{'type': 'BELONGS_TO'}
IEA_10,IEA,{'type': 'BELONGS_TO'}
IEA_11,IEA,{'type': 'BELONGS_TO'}
IEA_12,IEA,{'type': 'BELONGS_TO'}
IEA_13,IEA,{'type': 'BELONGS_TO'}
IEA_14,IEA,{'type': 'BELONGS_TO'}
IEA_15,IEA,{'type': 'BELONGS_TO'}
IEA_16,IEA,{'type': 'BELONGS_TO'}
IEA_17,IEA,{'type': 'BELONGS_TO'}
IEA_18,IEA,{'type': 'BELONGS_TO'}
IEA_19,IEA,{'type': 'BELONGS_TO'}
IEA_20,IEA,{'type': 'BELONGS_TO'}
IEA_21,IEA,{'type': 'BELONGS_TO'}
IEA_22,IEA,{'type': 'BELONGS_TO'}
IEA_22A,IEA,{'type': 'BELONGS_TO'}
IEA_23,IEA,{'type': 'BELONGS_TO'}
IEA_24,IEA,{'type': 'BELONGS_TO'}
IEA_25,IEA,{'type': 'BELONGS_TO'}
IEA_26,IEA,{'type': 'BELONGS_TO'}
IEA_27,IEA,{'type': 'BELONGS_TO'}
IEA_28,IEA,{'type': 'BELONGS_TO'}
IEA_29,IEA,{'type': 'BELONGS_TO'}
IEA_30,IEA,{'type': 'BELONGS_TO'}
